"global_step","HR-PPO - _step","HR-PPO - _step__MIN","HR-PPO - _step__MAX","HR-PPO - rollout/perc_off_road","HR-PPO - rollout/perc_off_road__MIN","HR-PPO - rollout/perc_off_road__MAX","PPO - _step","PPO - _step__MIN","PPO - _step__MAX","PPO - rollout/perc_off_road","PPO - rollout/perc_off_road__MIN","PPO - rollout/perc_off_road__MAX"
"11145392","","","","","","","888","888","888","3.4327011108398438","3.4327011108398438","3.4327011108398438"
"11152943","920","920","920","4.249668121337891","4.249668121337891","4.249668121337891","","","","","",""
"11171526","922","922","922","6.138613700866699","6.138613700866699","6.138613700866699","","","","","",""
"11174959","","","","","","","890","890","890","4.243542671203613","4.243542671203613","4.243542671203613"
"11201730","924","924","924","3.827160596847534","3.827160596847534","3.827160596847534","","","","","",""
"11205204","","","","","","","892","892","892","4.400345325469971","4.400345325469971","4.400345325469971"
"11228122","926","926","926","5.586592197418213","5.586592197418213","5.586592197418213","","","","","",""
"11234680","","","","","","","894","894","894","5.243790149688721","5.243790149688721","5.243790149688721"
"11254862","928","928","928","5.718474864959717","5.718474864959717","5.718474864959717","","","","","",""
"11258183","","","","","","","896","896","896","5.875706195831299","5.875706195831299","5.875706195831299"
"11280553","930","930","930","5.278173923492432","5.278173923492432","5.278173923492432","","","","","",""
"11283502","","","","","","","898","898","898","5.979381561279297","5.979381561279297","5.979381561279297"
"11299962","932","932","932","7.142857074737549","7.142857074737549","7.142857074737549","","","","","",""
"11317068","","","","","","","900","900","900","3.7390613555908203","3.7390613555908203","3.7390613555908203"
"11326320","934","934","934","3.6363637447357178","3.6363637447357178","3.6363637447357178","","","","","",""
"11347010","","","","","","","902","902","902","4.166666507720947","4.166666507720947","4.166666507720947"
"11350564","936","936","936","4.776119232177734","4.776119232177734","4.776119232177734","","","","","",""
"11375649","","","","","","","904","904","904","6.4485979080200195","6.4485979080200195","6.4485979080200195"
"11378134","938","938","938","3.7809648513793945","3.7809648513793945","3.7809648513793945","","","","","",""
"11402555","","","","","","","906","906","906","6.3063063621521","6.3063063621521","6.3063063621521"
"11414123","940","940","940","4.1536865234375","4.1536865234375","4.1536865234375","","","","","",""
"11430125","","","","","","","908","908","908","3.8872692584991455","3.8872692584991455","3.8872692584991455"
"11443093","942","942","942","4.729729652404785","4.729729652404785","4.729729652404785","","","","","",""
"11457516","","","","","","","910","910","910","4.878048896789551","4.878048896789551","4.878048896789551"
"11471304","944","944","944","4.07124662399292","4.07124662399292","4.07124662399292","","","","","",""
"11488861","","","","","","","912","912","912","4.204451560974121","4.204451560974121","4.204451560974121"
"11501021","946","946","946","5.795314311981201","5.795314311981201","5.795314311981201","","","","","",""
"11511249","","","","","","","914","914","914","6.466512680053711","6.466512680053711","6.466512680053711"
"11532387","948","948","948","4.301075458526611","4.301075458526611","4.301075458526611","","","","","",""
"11540798","","","","","","","916","916","916","4.219030380249023","4.219030380249023","4.219030380249023"
"11550010","950","950","950","6.223176002502441","6.223176002502441","6.223176002502441","","","","","",""
"11565641","","","","","","","918","918","918","6.588735580444336","6.588735580444336","6.588735580444336"
"11574277","952","952","952","5.504587173461914","5.504587173461914","5.504587173461914","","","","","",""
"11592915","","","","","","","920","920","920","4.0513834953308105","4.0513834953308105","4.0513834953308105"
"11601046","954","954","954","5.622489929199219","5.622489929199219","5.622489929199219","","","","","",""
"11616854","","","","","","","922","922","922","5.100956439971924","5.100956439971924","5.100956439971924"
"11621706","956","956","956","4.671280384063721","4.671280384063721","4.671280384063721","","","","","",""
"11641172","958","958","958","8.178438186645508","8.178438186645508","8.178438186645508","","","","","",""
"11647276","","","","","","","924","924","924","4.003407001495361","4.003407001495361","4.003407001495361"
"11661885","960","960","960","7.44101619720459","7.44101619720459","7.44101619720459","","","","","",""
"11674660","","","","","","","926","926","926","4.545454502105713","4.545454502105713","4.545454502105713"
"11685050","962","962","962","5.132192611694336","5.132192611694336","5.132192611694336","","","","","",""
"11699923","","","","","","","928","928","928","4.58015251159668","4.58015251159668","4.58015251159668"
"11719566","964","964","964","3.6666667461395264","3.6666667461395264","3.6666667461395264","","","","","",""
"11728621","","","","","","","930","930","930","4.253308296203613","4.253308296203613","4.253308296203613"
"11743475","966","966","966","5.045871734619141","5.045871734619141","5.045871734619141","","","","","",""
"11755846","","","","","","","932","932","932","4.2134833335876465","4.2134833335876465","4.2134833335876465"
"11769482","968","968","968","5.647382736206055","5.647382736206055","5.647382736206055","","","","","",""
"11781476","","","","","","","934","934","934","5.188199520111084","5.188199520111084","5.188199520111084"
"11797097","970","970","970","3.9617486000061035","3.9617486000061035","3.9617486000061035","","","","","",""
"11805978","","","","","","","936","936","936","6.35091495513916","6.35091495513916","6.35091495513916"
"11825560","972","972","972","4.155844211578369","4.155844211578369","4.155844211578369","","","","","",""
"11833004","","","","","","","938","938","938","5.13290548324585","5.13290548324585","5.13290548324585"
"11853789","974","974","974","3.6036036014556885","3.6036036014556885","3.6036036014556885","","","","","",""
"11867057","","","","","","","940","940","940","3.4317636489868164","3.4317636489868164","3.4317636489868164"
"11878748","976","976","976","6.158357620239258","6.158357620239258","6.158357620239258","","","","","",""
"11891614","","","","","","","942","942","942","5.150214672088623","5.150214672088623","5.150214672088623"
"11904705","978","978","978","4.97925329208374","4.97925329208374","4.97925329208374","","","","","",""
"11923420","","","","","","","944","944","944","3.797468423843384","3.797468423843384","3.797468423843384"
"11929079","980","980","980","5.373134136199951","5.373134136199951","5.373134136199951","","","","","",""
"11951870","","","","","","","946","946","946","5.1724138259887695","5.1724138259887695","5.1724138259887695"
"11957428","982","982","982","3.515625","3.515625","3.515625","","","","","",""
"11979171","","","","","","","948","948","948","5.876591682434082","5.876591682434082","5.876591682434082"
"11985021","984","984","984","3.9780521392822266","3.9780521392822266","3.9780521392822266","","","","","",""
"12008384","","","","","","","950","950","950","4.520295143127441","4.520295143127441","4.520295143127441"
"12011999","986","986","986","2.571042060852051","2.571042060852051","2.571042060852051","","","","","",""
"12033748","","","","","","","952","952","952","4.7812819480896","4.7812819480896","4.7812819480896"
"12038025","988","988","988","4.335259914398193","4.335259914398193","4.335259914398193","","","","","",""
"12061928","990","990","990","4.012345790863037","4.012345790863037","4.012345790863037","","","","","",""
"12063267","","","","","","","954","954","954","4.44444465637207","4.44444465637207","4.44444465637207"
"12085195","992","992","992","5.760000228881836","5.760000228881836","5.760000228881836","","","","","",""
"12090654","","","","","","","956","956","956","5.164319038391113","5.164319038391113","5.164319038391113"
"12106203","994","994","994","5.536332130432129","5.536332130432129","5.536332130432129","","","","","",""
"12120380","","","","","","","958","958","958","3.5681610107421875","3.5681610107421875","3.5681610107421875"
"12130221","996","996","996","4.524180889129639","4.524180889129639","4.524180889129639","","","","","",""
"12148214","","","","","","","960","960","960","3.2350142002105713","3.2350142002105713","3.2350142002105713"
"12156224","998","998","998","2.9069766998291016","2.9069766998291016","2.9069766998291016","","","","","",""
"12177342","","","","","","","962","962","962","4.355555534362793","4.355555534362793","4.355555534362793"
"12185860","1000","1000","1000","5.433376312255859","5.433376312255859","5.433376312255859","","","","","",""
"12204951","","","","","","","964","964","964","5.397448539733887","5.397448539733887","5.397448539733887"
"12216227","1002","1002","1002","2.9593095779418945","2.9593095779418945","2.9593095779418945","","","","","",""
"12227148","","","","","","","966","966","966","7.2727274894714355","7.2727274894714355","7.2727274894714355"
"12240792","1004","1004","1004","4.897314548492432","4.897314548492432","4.897314548492432","","","","","",""
"12256788","","","","","","","968","968","968","5.040503978729248","5.040503978729248","5.040503978729248"
"12266246","1006","1006","1006","6.4954681396484375","6.4954681396484375","6.4954681396484375","","","","","",""
"12286145","","","","","","","970","970","970","4.043126583099365","4.043126583099365","4.043126583099365"
"12292203","1008","1008","1008","3.6127166748046875","3.6127166748046875","3.6127166748046875","","","","","",""
"12315170","","","","","","","972","972","972","5.306495666503906","5.306495666503906","5.306495666503906"
"12316220","1010","1010","1010","4.932735443115234","4.932735443115234","4.932735443115234","","","","","",""
"12345708","","","","","","","974","974","974","4.0723981857299805","4.0723981857299805","4.0723981857299805"
"12346190","1012","1012","1012","3.0612244606018066","3.0612244606018066","3.0612244606018066","","","","","",""
"12365319","1014","1014","1014","5.892547607421875","5.892547607421875","5.892547607421875","","","","","",""
"12376204","","","","","","","976","976","976","4.0723981857299805","4.0723981857299805","4.0723981857299805"
"12390581","1016","1016","1016","4.475524425506592","4.475524425506592","4.475524425506592","","","","","",""
"12397865","","","","","","","978","978","978","6.1519904136657715","6.1519904136657715","6.1519904136657715"
"12409883","1018","1018","1018","5.828779697418213","5.828779697418213","5.828779697418213","","","","","",""
"12424510","","","","","","","980","980","980","5.533596992492676","5.533596992492676","5.533596992492676"
"12429065","1020","1020","1020","5.517241477966309","5.517241477966309","5.517241477966309","","","","","",""
"12454053","1022","1022","1022","5.177515029907227","5.177515029907227","5.177515029907227","","","","","",""
