"global_step","HR-PPO - _step","HR-PPO - _step__MIN","HR-PPO - _step__MAX","HR-PPO - rollout/ep_rew_mean_norm","HR-PPO - rollout/ep_rew_mean_norm__MIN","HR-PPO - rollout/ep_rew_mean_norm__MAX","PPO - _step","PPO - _step__MIN","PPO - _step__MAX","PPO - rollout/ep_rew_mean_norm","PPO - rollout/ep_rew_mean_norm__MIN","PPO - rollout/ep_rew_mean_norm__MAX"
"3474229","294","294","294","0.8419075608253479","0.8419075608253479","0.8419075608253479","","","","","",""
"3489538","","","","","","","284","284","284","0.8648650646209717","0.8648650646209717","0.8648650646209717"
"3500408","296","296","296","0.8360122442245483","0.8360122442245483","0.8360122442245483","","","","","",""
"3514628","","","","","","","286","286","286","0.8738076090812683","0.8738076090812683","0.8738076090812683"
"3520493","298","298","298","0.8286452293395996","0.8286452293395996","0.8286452293395996","","","","","",""
"3538354","","","","","","","288","288","288","0.824418842792511","0.824418842792511","0.824418842792511"
"3545059","300","300","300","0.7823189496994019","0.7823189496994019","0.7823189496994019","","","","","",""
"3566046","","","","","","","290","290","290","0.8651975393295288","0.8651975393295288","0.8651975393295288"
"3572573","302","302","302","0.909440815448761","0.909440815448761","0.909440815448761","","","","","",""
"3596244","304","304","304","0.8634300827980042","0.8634300827980042","0.8634300827980042","","","","","",""
"3597555","","","","","","","292","292","292","0.8663570284843445","0.8663570284843445","0.8663570284843445"
"3619908","306","306","306","0.8255771994590759","0.8255771994590759","0.8255771994590759","","","","","",""
"3624237","","","","","","","294","294","294","0.8649817109107971","0.8649817109107971","0.8649817109107971"
"3650383","308","308","308","0.8548831343650818","0.8548831343650818","0.8548831343650818","","","","","",""
"3651698","","","","","","","296","296","296","0.8395624756813049","0.8395624756813049","0.8395624756813049"
"3676763","","","","","","","298","298","298","0.8597452044487","0.8597452044487","0.8597452044487"
"3677757","310","310","310","0.8339532017707825","0.8339532017707825","0.8339532017707825","","","","","",""
"3696952","","","","","","","300","300","300","0.831771731376648","0.831771731376648","0.831771731376648"
"3698323","312","312","312","0.8978937864303589","0.8978937864303589","0.8978937864303589","","","","","",""
"3720844","314","314","314","0.8955905437469482","0.8955905437469482","0.8955905437469482","","","","","",""
"3722583","","","","","","","302","302","302","0.8741758465766907","0.8741758465766907","0.8741758465766907"
"3747461","","","","","","","304","304","304","0.8886370062828064","0.8886370062828064","0.8886370062828064"
"3749171","316","316","316","0.864449143409729","0.864449143409729","0.864449143409729","","","","","",""
"3770218","318","318","318","0.858298122882843","0.858298122882843","0.858298122882843","","","","","",""
"3771265","","","","","","","306","306","306","0.8596845269203186","0.8596845269203186","0.8596845269203186"
"3794407","320","320","320","0.8857465982437134","0.8857465982437134","0.8857465982437134","","","","","",""
"3795098","","","","","","","308","308","308","0.8638583421707153","0.8638583421707153","0.8638583421707153"
"3824246","","","","","","","310","310","310","0.8698775172233582","0.8698775172233582","0.8698775172233582"
"3825071","322","322","322","0.7844169735908508","0.7844169735908508","0.7844169735908508","","","","","",""
"3849960","","","","","","","312","312","312","0.8529304265975952","0.8529304265975952","0.8529304265975952"
"3854203","324","324","324","0.8654916882514954","0.8654916882514954","0.8654916882514954","","","","","",""
"3878272","326","326","326","0.7888278365135193","0.7888278365135193","0.7888278365135193","","","","","",""
"3881295","","","","","","","314","314","314","0.8645176887512207","0.8645176887512207","0.8645176887512207"
"3900993","328","328","328","0.8284305334091187","0.8284305334091187","0.8284305334091187","","","","","",""
"3910314","","","","","","","316","316","316","0.8587784171104431","0.8587784171104431","0.8587784171104431"
"3929654","330","330","330","0.9093772768974304","0.9093772768974304","0.9093772768974304","","","","","",""
"3932318","","","","","","","318","318","318","0.8452190160751343","0.8452190160751343","0.8452190160751343"
"3960287","332","332","332","0.8510933518409729","0.8510933518409729","0.8510933518409729","","","","","",""
"3964353","","","","","","","320","320","320","0.8771239519119263","0.8771239519119263","0.8771239519119263"
"3984107","334","334","334","0.8951188921928406","0.8951188921928406","0.8951188921928406","","","","","",""
"3996044","","","","","","","322","322","322","0.8926699161529541","0.8926699161529541","0.8926699161529541"
"4002680","336","336","336","0.8453733325004578","0.8453733325004578","0.8453733325004578","","","","","",""
"4022028","","","","","","","324","324","324","0.8227185010910034","0.8227185010910034","0.8227185010910034"
"4025446","338","338","338","0.8900765776634216","0.8900765776634216","0.8900765776634216","","","","","",""
"4047040","","","","","","","326","326","326","0.8756125569343567","0.8756125569343567","0.8756125569343567"
"4047341","340","340","340","0.8612165451049805","0.8612165451049805","0.8612165451049805","","","","","",""
"4075367","342","342","342","0.8839566111564636","0.8839566111564636","0.8839566111564636","","","","","",""
"4075811","","","","","","","328","328","328","0.8858912587165833","0.8858912587165833","0.8858912587165833"
"4102206","","","","","","","330","330","330","0.866502046585083","0.866502046585083","0.866502046585083"
"4107055","344","344","344","0.8498035669326782","0.8498035669326782","0.8498035669326782","","","","","",""
"4127460","346","346","346","0.8661872148513794","0.8661872148513794","0.8661872148513794","","","","","",""
"4128087","","","","","","","332","332","332","0.8709508776664734","0.8709508776664734","0.8709508776664734"
"4155173","","","","","","","334","334","334","0.8715425729751587","0.8715425729751587","0.8715425729751587"
"4156382","348","348","348","0.8336119055747986","0.8336119055747986","0.8336119055747986","","","","","",""
"4174876","","","","","","","336","336","336","0.8439523577690125","0.8439523577690125","0.8439523577690125"
"4190140","350","350","350","0.8765621781349182","0.8765621781349182","0.8765621781349182","","","","","",""
"4203111","","","","","","","338","338","338","0.8414667844772339","0.8414667844772339","0.8414667844772339"
"4214819","352","352","352","0.8606637120246887","0.8606637120246887","0.8606637120246887","","","","","",""
"4230613","","","","","","","340","340","340","0.8689944744110107","0.8689944744110107","0.8689944744110107"
"4236251","354","354","354","0.8076653480529785","0.8076653480529785","0.8076653480529785","","","","","",""
"4256150","","","","","","","342","342","342","0.8834463357925415","0.8834463357925415","0.8834463357925415"
"4260551","356","356","356","0.8715895414352417","0.8715895414352417","0.8715895414352417","","","","","",""
"4282110","358","358","358","0.8470399975776672","0.8470399975776672","0.8470399975776672","","","","","",""
"4284569","","","","","","","344","344","344","0.8562144041061401","0.8562144041061401","0.8562144041061401"
"4304486","360","360","360","0.8431911468505859","0.8431911468505859","0.8431911468505859","","","","","",""
"4310568","","","","","","","346","346","346","0.8934184312820435","0.8934184312820435","0.8934184312820435"
"4325507","362","362","362","0.8451451659202576","0.8451451659202576","0.8451451659202576","","","","","",""
"4337214","","","","","","","348","348","348","0.8649697303771973","0.8649697303771973","0.8649697303771973"
"4346648","364","364","364","0.862123966217041","0.862123966217041","0.862123966217041","","","","","",""
"4363507","","","","","","","350","350","350","0.8694062829017639","0.8694062829017639","0.8694062829017639"
"4367258","366","366","366","0.8752127885818481","0.8752127885818481","0.8752127885818481","","","","","",""
"4382634","","","","","","","352","352","352","0.8573809266090393","0.8573809266090393","0.8573809266090393"
"4387721","368","368","368","0.8437673449516296","0.8437673449516296","0.8437673449516296","","","","","",""
"4406403","","","","","","","354","354","354","0.8613608479499817","0.8613608479499817","0.8613608479499817"
"4416307","370","370","370","0.8474951386451721","0.8474951386451721","0.8474951386451721","","","","","",""
"4436181","372","372","372","0.832953929901123","0.832953929901123","0.832953929901123","","","","","",""
"4436805","","","","","","","356","356","356","0.8566951751708984","0.8566951751708984","0.8566951751708984"
"4460066","","","","","","","358","358","358","0.8712416291236877","0.8712416291236877","0.8712416291236877"
"4465873","374","374","374","0.8338828086853027","0.8338828086853027","0.8338828086853027","","","","","",""
"4482493","","","","","","","360","360","360","0.8288523554801941","0.8288523554801941","0.8288523554801941"
"4495971","376","376","376","0.8363229036331177","0.8363229036331177","0.8363229036331177","","","","","",""
"4501082","","","","","","","362","362","362","0.863645613193512","0.863645613193512","0.863645613193512"
"4518320","378","378","378","0.8678393959999084","0.8678393959999084","0.8678393959999084","","","","","",""
"4528056","","","","","","","364","364","364","0.852286696434021","0.852286696434021","0.852286696434021"
"4540447","380","380","380","0.8612772226333618","0.8612772226333618","0.8612772226333618","","","","","",""
"4547177","","","","","","","366","366","366","0.8683277368545532","0.8683277368545532","0.8683277368545532"
"4566348","382","382","382","0.8462850451469421","0.8462850451469421","0.8462850451469421","","","","","",""
"4574003","","","","","","","368","368","368","0.8690028190612793","0.8690028190612793","0.8690028190612793"
"4592644","384","384","384","0.9095709919929504","0.9095709919929504","0.9095709919929504","","","","","",""
"4598877","","","","","","","370","370","370","0.8139052987098694","0.8139052987098694","0.8139052987098694"
"4623300","386","386","386","0.8288100957870483","0.8288100957870483","0.8288100957870483","","","","","",""
"4626195","","","","","","","372","372","372","0.8217412233352661","0.8217412233352661","0.8217412233352661"
"4644534","388","388","388","0.8825037479400635","0.8825037479400635","0.8825037479400635","","","","","",""
"4651782","","","","","","","374","374","374","0.8187381029129028","0.8187381029129028","0.8187381029129028"
"4671101","","","","","","","376","376","376","0.868720293045044","0.868720293045044","0.868720293045044"
"4671605","390","390","390","0.9021649956703186","0.9021649956703186","0.9021649956703186","","","","","",""
"4695045","392","392","392","0.8962414264678955","0.8962414264678955","0.8962414264678955","","","","","",""
"4697485","","","","","","","378","378","378","0.8396440744400024","0.8396440744400024","0.8396440744400024"
"4713654","394","394","394","0.8408478498458862","0.8408478498458862","0.8408478498458862","","","","","",""
"4719886","","","","","","","380","380","380","0.880591630935669","0.880591630935669","0.880591630935669"
"4731008","396","396","396","0.8011016845703125","0.8011016845703125","0.8011016845703125","","","","","",""
"4748148","","","","","","","382","382","382","0.8574296236038208","0.8574296236038208","0.8574296236038208"
"4751864","408","408","408","0.8007910251617432","0.8007910251617432","0.8007910251617432","","","","","",""
"4777792","410","410","410","0.8644688725471497","0.8644688725471497","0.8644688725471497","","","","","",""
"4781246","","","","","","","384","384","384","0.8834030032157898","0.8834030032157898","0.8834030032157898"
"4804987","412","412","412","0.855790376663208","0.855790376663208","0.855790376663208","","","","","",""
"4809641","","","","","","","386","386","386","0.853960394859314","0.853960394859314","0.853960394859314"
"4837732","","","","","","","388","388","388","0.8699067234992981","0.8699067234992981","0.8699067234992981"
"4838258","414","414","414","0.82527756690979","0.82527756690979","0.82527756690979","","","","","",""
"4864468","","","","","","","390","390","390","0.856462836265564","0.856462836265564","0.856462836265564"
"4868143","416","416","416","0.8870707154273987","0.8870707154273987","0.8870707154273987","","","","","",""
"4891730","","","","","","","392","392","392","0.8809240460395813","0.8809240460395813","0.8809240460395813"
"4895726","418","418","418","0.8759362697601318","0.8759362697601318","0.8759362697601318","","","","","",""
"4914543","","","","","","","394","394","394","0.8721591830253601","0.8721591830253601","0.8721591830253601"
"4919480","420","420","420","0.8881669044494629","0.8881669044494629","0.8881669044494629","","","","","",""
"4943837","","","","","","","396","396","396","0.8890090584754944","0.8890090584754944","0.8890090584754944"
"4948098","422","422","422","0.8449744582176208","0.8449744582176208","0.8449744582176208","","","","","",""
"4969628","","","","","","","408","408","408","0.8586783409118652","0.8586783409118652","0.8586783409118652"
"4978882","424","424","424","0.8629754781723022","0.8629754781723022","0.8629754781723022","","","","","",""
"4991567","","","","","","","410","410","410","0.8797571063041687","0.8797571063041687","0.8797571063041687"
"5006423","426","426","426","0.8711366653442383","0.8711366653442383","0.8711366653442383","","","","","",""
"5022416","","","","","","","412","412","412","0.8780918121337891","0.8780918121337891","0.8780918121337891"
"5031161","428","428","428","0.8384960293769836","0.8384960293769836","0.8384960293769836","","","","","",""
"5047049","","","","","","","414","414","414","0.840238094329834","0.840238094329834","0.840238094329834"
"5060839","430","430","430","0.8599971532821655","0.8599971532821655","0.8599971532821655","","","","","",""
"5069572","","","","","","","416","416","416","0.8801735639572144","0.8801735639572144","0.8801735639572144"
"5083036","432","432","432","0.8533923625946045","0.8533923625946045","0.8533923625946045","","","","","",""
"5101132","","","","","","","418","418","418","0.889629602432251","0.889629602432251","0.889629602432251"
"5110974","434","434","434","0.8191308975219727","0.8191308975219727","0.8191308975219727","","","","","",""
