"global_step","HR-PPO - _step","HR-PPO - _step__MIN","HR-PPO - _step__MAX","HR-PPO - regularize/pi_entropy","HR-PPO - regularize/pi_entropy__MIN","HR-PPO - regularize/pi_entropy__MAX","PPO - _step","PPO - _step__MIN","PPO - _step__MAX","PPO - regularize/pi_entropy","PPO - regularize/pi_entropy__MIN","PPO - regularize/pi_entropy__MAX"
"3696952","","","","","","","300","300","300","2.7302136421203613","2.7302136421203613","2.7302136421203613"
"3698323","312","312","312","1.328992247581482","1.328992247581482","1.328992247581482","","","","","",""
"3720844","314","314","314","1.340861201286316","1.340861201286316","1.340861201286316","","","","","",""
"3722583","","","","","","","302","302","302","2.730755090713501","2.730755090713501","2.730755090713501"
"3747461","","","","","","","304","304","304","2.761104106903076","2.761104106903076","2.761104106903076"
"3749171","316","316","316","1.2983665466308594","1.2983665466308594","1.2983665466308594","","","","","",""
"3770218","318","318","318","1.3180328607559204","1.3180328607559204","1.3180328607559204","","","","","",""
"3771265","","","","","","","306","306","306","2.7057483196258545","2.7057483196258545","2.7057483196258545"
"3794407","320","320","320","1.4739513397216797","1.4739513397216797","1.4739513397216797","","","","","",""
"3795098","","","","","","","308","308","308","2.622396945953369","2.622396945953369","2.622396945953369"
"3824246","","","","","","","310","310","310","2.294323444366455","2.294323444366455","2.294323444366455"
"3825071","322","322","322","1.3948452472686768","1.3948452472686768","1.3948452472686768","","","","","",""
"3849960","","","","","","","312","312","312","2.656153440475464","2.656153440475464","2.656153440475464"
"3854203","324","324","324","1.3144712448120117","1.3144712448120117","1.3144712448120117","","","","","",""
"3878272","326","326","326","1.3817425966262817","1.3817425966262817","1.3817425966262817","","","","","",""
"3881295","","","","","","","314","314","314","2.5385849475860596","2.5385849475860596","2.5385849475860596"
"3900993","328","328","328","1.4807015657424927","1.4807015657424927","1.4807015657424927","","","","","",""
"3910314","","","","","","","316","316","316","2.4655921459198","2.4655921459198","2.4655921459198"
"3929654","330","330","330","1.3472306728363037","1.3472306728363037","1.3472306728363037","","","","","",""
"3932318","","","","","","","318","318","318","2.6567189693450928","2.6567189693450928","2.6567189693450928"
"3960287","332","332","332","1.3640812635421753","1.3640812635421753","1.3640812635421753","","","","","",""
"3964353","","","","","","","320","320","320","2.6348440647125244","2.6348440647125244","2.6348440647125244"
"3984107","334","334","334","1.3507764339447021","1.3507764339447021","1.3507764339447021","","","","","",""
"3996044","","","","","","","322","322","322","2.5806033611297607","2.5806033611297607","2.5806033611297607"
"4002680","336","336","336","1.1878151893615723","1.1878151893615723","1.1878151893615723","","","","","",""
"4022028","","","","","","","324","324","324","2.5707974433898926","2.5707974433898926","2.5707974433898926"
"4025446","338","338","338","1.377166748046875","1.377166748046875","1.377166748046875","","","","","",""
"4047040","","","","","","","326","326","326","2.5948281288146973","2.5948281288146973","2.5948281288146973"
"4047341","340","340","340","1.3675273656845093","1.3675273656845093","1.3675273656845093","","","","","",""
"4075367","342","342","342","1.3712912797927856","1.3712912797927856","1.3712912797927856","","","","","",""
"4075811","","","","","","","328","328","328","2.6196300983428955","2.6196300983428955","2.6196300983428955"
"4102206","","","","","","","330","330","330","2.6128592491149902","2.6128592491149902","2.6128592491149902"
"4107055","344","344","344","1.3189486265182495","1.3189486265182495","1.3189486265182495","","","","","",""
"4127460","346","346","346","1.4091999530792236","1.4091999530792236","1.4091999530792236","","","","","",""
"4128087","","","","","","","332","332","332","2.7691121101379395","2.7691121101379395","2.7691121101379395"
"4155173","","","","","","","334","334","334","2.526122570037842","2.526122570037842","2.526122570037842"
"4156382","348","348","348","1.6018239259719849","1.6018239259719849","1.6018239259719849","","","","","",""
"4174876","","","","","","","336","336","336","2.4712939262390137","2.4712939262390137","2.4712939262390137"
"4190140","350","350","350","1.3705247640609741","1.3705247640609741","1.3705247640609741","","","","","",""
"4203111","","","","","","","338","338","338","2.5096688270568848","2.5096688270568848","2.5096688270568848"
"4214819","352","352","352","1.312063455581665","1.312063455581665","1.312063455581665","","","","","",""
"4230613","","","","","","","340","340","340","2.3941080570220947","2.3941080570220947","2.3941080570220947"
"4236251","354","354","354","1.3497822284698486","1.3497822284698486","1.3497822284698486","","","","","",""
"4256150","","","","","","","342","342","342","2.485989809036255","2.485989809036255","2.485989809036255"
"4260551","356","356","356","1.3783718347549438","1.3783718347549438","1.3783718347549438","","","","","",""
"4282110","358","358","358","1.5011707544326782","1.5011707544326782","1.5011707544326782","","","","","",""
"4284569","","","","","","","344","344","344","2.5240652561187744","2.5240652561187744","2.5240652561187744"
"4304486","360","360","360","1.4027622938156128","1.4027622938156128","1.4027622938156128","","","","","",""
"4310568","","","","","","","346","346","346","2.2656548023223877","2.2656548023223877","2.2656548023223877"
"4325507","362","362","362","1.3854795694351196","1.3854795694351196","1.3854795694351196","","","","","",""
"4337214","","","","","","","348","348","348","2.4068775177001953","2.4068775177001953","2.4068775177001953"
"4346648","364","364","364","1.492375373840332","1.492375373840332","1.492375373840332","","","","","",""
"4363507","","","","","","","350","350","350","2.3906636238098145","2.3906636238098145","2.3906636238098145"
"4367258","366","366","366","1.495384693145752","1.495384693145752","1.495384693145752","","","","","",""
"4382634","","","","","","","352","352","352","2.4509928226470947","2.4509928226470947","2.4509928226470947"
"4387721","368","368","368","1.4613584280014038","1.4613584280014038","1.4613584280014038","","","","","",""
"4406403","","","","","","","354","354","354","2.480370044708252","2.480370044708252","2.480370044708252"
"4416307","370","370","370","1.4844005107879639","1.4844005107879639","1.4844005107879639","","","","","",""
"4436181","372","372","372","1.3074761629104614","1.3074761629104614","1.3074761629104614","","","","","",""
"4436805","","","","","","","356","356","356","2.511937379837036","2.511937379837036","2.511937379837036"
"4460066","","","","","","","358","358","358","2.509641647338867","2.509641647338867","2.509641647338867"
"4465873","374","374","374","1.4553889036178589","1.4553889036178589","1.4553889036178589","","","","","",""
"4482493","","","","","","","360","360","360","2.3883156776428223","2.3883156776428223","2.3883156776428223"
"4495971","376","376","376","1.3640961647033691","1.3640961647033691","1.3640961647033691","","","","","",""
"4501082","","","","","","","362","362","362","2.4994261264801025","2.4994261264801025","2.4994261264801025"
"4518320","378","378","378","1.4167841672897339","1.4167841672897339","1.4167841672897339","","","","","",""
"4528056","","","","","","","364","364","364","2.497445821762085","2.497445821762085","2.497445821762085"
"4540447","380","380","380","1.338702917098999","1.338702917098999","1.338702917098999","","","","","",""
"4547177","","","","","","","366","366","366","2.305389165878296","2.305389165878296","2.305389165878296"
"4566348","382","382","382","1.6018506288528442","1.6018506288528442","1.6018506288528442","","","","","",""
"4574003","","","","","","","368","368","368","2.4566025733947754","2.4566025733947754","2.4566025733947754"
"4592644","384","384","384","1.5443274974822998","1.5443274974822998","1.5443274974822998","","","","","",""
"4598877","","","","","","","370","370","370","2.354860544204712","2.354860544204712","2.354860544204712"
"4623300","386","386","386","1.358137845993042","1.358137845993042","1.358137845993042","","","","","",""
"4626195","","","","","","","372","372","372","2.255481481552124","2.255481481552124","2.255481481552124"
"4644534","388","388","388","1.4289956092834473","1.4289956092834473","1.4289956092834473","","","","","",""
"4651782","","","","","","","374","374","374","2.3397483825683594","2.3397483825683594","2.3397483825683594"
"4671101","","","","","","","376","376","376","2.3585405349731445","2.3585405349731445","2.3585405349731445"
"4671605","390","390","390","1.4432685375213623","1.4432685375213623","1.4432685375213623","","","","","",""
"4695045","392","392","392","1.3802225589752197","1.3802225589752197","1.3802225589752197","","","","","",""
"4697485","","","","","","","378","378","378","2.319089889526367","2.319089889526367","2.319089889526367"
"4713654","394","394","394","1.42095947265625","1.42095947265625","1.42095947265625","","","","","",""
"4719886","","","","","","","380","380","380","2.4800570011138916","2.4800570011138916","2.4800570011138916"
"4731008","396","396","396","1.4451637268066406","1.4451637268066406","1.4451637268066406","","","","","",""
"4748148","","","","","","","382","382","382","2.287518262863159","2.287518262863159","2.287518262863159"
"4751864","408","408","408","1.5349655151367188","1.5349655151367188","1.5349655151367188","","","","","",""
"4777792","410","410","410","1.341186761856079","1.341186761856079","1.341186761856079","","","","","",""
"4781246","","","","","","","384","384","384","2.3296728134155273","2.3296728134155273","2.3296728134155273"
"4804987","412","412","412","1.3917747735977173","1.3917747735977173","1.3917747735977173","","","","","",""
"4809641","","","","","","","386","386","386","2.276081085205078","2.276081085205078","2.276081085205078"
"4837732","","","","","","","388","388","388","2.277125358581543","2.277125358581543","2.277125358581543"
"4838258","414","414","414","1.3298568725585938","1.3298568725585938","1.3298568725585938","","","","","",""
"4864468","","","","","","","390","390","390","2.332855463027954","2.332855463027954","2.332855463027954"
"4868143","416","416","416","1.3703335523605347","1.3703335523605347","1.3703335523605347","","","","","",""
"4891730","","","","","","","392","392","392","2.339698314666748","2.339698314666748","2.339698314666748"
"4895726","418","418","418","1.308781385421753","1.308781385421753","1.308781385421753","","","","","",""
"4914543","","","","","","","394","394","394","2.410357713699341","2.410357713699341","2.410357713699341"
"4919480","420","420","420","1.356520414352417","1.356520414352417","1.356520414352417","","","","","",""
"4943837","","","","","","","396","396","396","2.3183279037475586","2.3183279037475586","2.3183279037475586"
"4948098","422","422","422","1.3260974884033203","1.3260974884033203","1.3260974884033203","","","","","",""
"4969628","","","","","","","408","408","408","2.3666558265686035","2.3666558265686035","2.3666558265686035"
"4978882","424","424","424","1.2900327444076538","1.2900327444076538","1.2900327444076538","","","","","",""
"4991567","","","","","","","410","410","410","2.3507916927337646","2.3507916927337646","2.3507916927337646"
"5006423","426","426","426","1.262218952178955","1.262218952178955","1.262218952178955","","","","","",""
"5022416","","","","","","","412","412","412","2.271824836730957","2.271824836730957","2.271824836730957"
"5031161","428","428","428","1.3124058246612549","1.3124058246612549","1.3124058246612549","","","","","",""
"5047049","","","","","","","414","414","414","2.3632218837738037","2.3632218837738037","2.3632218837738037"
"5060839","430","430","430","1.3356536626815796","1.3356536626815796","1.3356536626815796","","","","","",""
"5069572","","","","","","","416","416","416","2.391347646713257","2.391347646713257","2.391347646713257"
"5083036","432","432","432","1.290879249572754","1.290879249572754","1.290879249572754","","","","","",""
"5101132","","","","","","","418","418","418","2.353131055831909","2.353131055831909","2.353131055831909"
"5110974","434","434","434","1.355240821838379","1.355240821838379","1.355240821838379","","","","","",""
"5122689","","","","","","","420","420","420","2.3469436168670654","2.3469436168670654","2.3469436168670654"
"5135718","436","436","436","1.4135901927947998","1.4135901927947998","1.4135901927947998","","","","","",""
"5153633","","","","","","","422","422","422","2.216708183288574","2.216708183288574","2.216708183288574"
"5157808","438","438","438","1.32297945022583","1.32297945022583","1.32297945022583","","","","","",""
"5179656","","","","","","","424","424","424","2.2774972915649414","2.2774972915649414","2.2774972915649414"
"5190130","440","440","440","1.2167937755584717","1.2167937755584717","1.2167937755584717","","","","","",""
