"global_step","HR-PPO - _step","HR-PPO - _step__MIN","HR-PPO - _step__MAX","HR-PPO - rollout/perc_collided","HR-PPO - rollout/perc_collided__MIN","HR-PPO - rollout/perc_collided__MAX","PPO - _step","PPO - _step__MIN","PPO - _step__MAX","PPO - rollout/perc_collided","PPO - rollout/perc_collided__MIN","PPO - rollout/perc_collided__MAX"
"30029180","2434","2434","2434","2.2113022804260254","2.2113022804260254","2.2113022804260254","","","","","",""
"30049666","","","","","","","2276","2276","2276","0","0","0"
"30054728","2436","2436","2436","3.626220464706421","3.626220464706421","3.626220464706421","","","","","",""
"30079205","2438","2438","2438","0.8403361439704895","0.8403361439704895","0.8403361439704895","","","","","",""
"30083817","","","","","","","2278","2278","2278","0.9523809552192688","0.9523809552192688","0.9523809552192688"
"30101774","2440","2440","2440","2.635432004928589","2.635432004928589","2.635432004928589","","","","","",""
"30106142","","","","","","","2280","2280","2280","1.023890733718872","1.023890733718872","1.023890733718872"
"30132322","2442","2442","2442","1.406799554824829","1.406799554824829","1.406799554824829","","","","","",""
"30140806","","","","","","","2282","2282","2282","0.6191950440406799","0.6191950440406799","0.6191950440406799"
"30158214","2444","2444","2444","3.221083402633667","3.221083402633667","3.221083402633667","","","","","",""
"30165499","","","","","","","2284","2284","2284","0.6458557844161987","0.6458557844161987","0.6458557844161987"
"30181522","2446","2446","2446","1.5313935279846191","1.5313935279846191","1.5313935279846191","","","","","",""
"30193014","","","","","","","2286","2286","2286","0.759013295173645","0.759013295173645","0.759013295173645"
"30211101","2458","2458","2458","2.5830259323120117","2.5830259323120117","2.5830259323120117","","","","","",""
"30224321","","","","","","","2288","2288","2288","1.112061619758606","1.112061619758606","1.112061619758606"
"30233400","2460","2460","2460","0.32258063554763794","0.32258063554763794","0.32258063554763794","","","","","",""
"30254252","2462","2462","2462","0.6299212574958801","0.6299212574958801","0.6299212574958801","","","","","",""
"30257891","","","","","","","2290","2290","2290","0.8025681972503662","0.8025681972503662","0.8025681972503662"
"30279889","2464","2464","2464","1.3986014127731323","1.3986014127731323","1.3986014127731323","","","","","",""
"30284759","","","","","","","2292","2292","2292","0.960614800453186","0.960614800453186","0.960614800453186"
"30304235","2466","2466","2466","2.1978023052215576","2.1978023052215576","2.1978023052215576","","","","","",""
"30311717","","","","","","","2294","2294","2294","0.5917159914970398","0.5917159914970398","0.5917159914970398"
"30325650","2468","2468","2468","0.9389671087265015","0.9389671087265015","0.9389671087265015","","","","","",""
"30340816","","","","","","","2296","2296","2296","0.36496350169181824","0.36496350169181824","0.36496350169181824"
"30345918","2470","2470","2470","1.954397439956665","1.954397439956665","1.954397439956665","","","","","",""
"30368297","2472","2472","2472","1.271860122680664","1.271860122680664","1.271860122680664","","","","","",""
"30373018","","","","","","","2298","2298","2298","1.637930989265442","1.637930989265442","1.637930989265442"
"30391862","2474","2474","2474","2.237762212753296","2.237762212753296","2.237762212753296","","","","","",""
"30401907","","","","","","","2300","2300","2300","1.1461317539215088","1.1461317539215088","1.1461317539215088"
"30418901","2476","2476","2476","1.1152416467666626","1.1152416467666626","1.1152416467666626","","","","","",""
"30427792","","","","","","","2302","2302","2302","1.6427104473114014","1.6427104473114014","1.6427104473114014"
"30445712","2478","2478","2478","2.3047375679016113","2.3047375679016113","2.3047375679016113","","","","","",""
"30453972","","","","","","","2304","2304","2304","0.8832188248634338","0.8832188248634338","0.8832188248634338"
"30471384","2480","2480","2480","1.8817204236984253","1.8817204236984253","1.8817204236984253","","","","","",""
"30482754","","","","","","","2306","2306","2306","1.1152416467666626","1.1152416467666626","1.1152416467666626"
"30498575","2482","2482","2482","1.3819094896316528","1.3819094896316528","1.3819094896316528","","","","","",""
"30506781","","","","","","","2308","2308","2308","0.3340757191181183","0.3340757191181183","0.3340757191181183"
"30523053","2484","2484","2484","0.8287292718887329","0.8287292718887329","0.8287292718887329","","","","","",""
"30532814","","","","","","","2310","2310","2310","0.8171603679656982","0.8171603679656982","0.8171603679656982"
"30544402","2486","2486","2486","3.156146287918091","3.156146287918091","3.156146287918091","","","","","",""
"30563793","","","","","","","2312","2312","2312","1.0859729051589966","1.0859729051589966","1.0859729051589966"
"30571607","2488","2488","2488","2.244389057159424","2.244389057159424","2.244389057159424","","","","","",""
"30586846","","","","","","","2314","2314","2314","1.0112359523773193","1.0112359523773193","1.0112359523773193"
"30597926","2490","2490","2490","0.5494505763053894","0.5494505763053894","0.5494505763053894","","","","","",""
"30615835","","","","","","","2316","2316","2316","0.7386888265609741","0.7386888265609741","0.7386888265609741"
"30623797","2492","2492","2492","1.38504159450531","1.38504159450531","1.38504159450531","","","","","",""
"30638889","","","","","","","2318","2318","2318","0.4581901431083679","0.4581901431083679","0.4581901431083679"
"30641905","2494","2494","2494","1.470588207244873","1.470588207244873","1.470588207244873","","","","","",""
"30661880","","","","","","","2320","2320","2320","0.22026431560516357","0.22026431560516357","0.22026431560516357"
"30667622","2496","2496","2496","1.4025245904922485","1.4025245904922485","1.4025245904922485","","","","","",""
"30684730","","","","","","","2322","2322","2322","0.4739336371421814","0.4739336371421814","0.4739336371421814"
"30696128","2498","2498","2498","0.984009861946106","0.984009861946106","0.984009861946106","","","","","",""
"30712836","","","","","","","2324","2324","2324","1.1799410581588745","1.1799410581588745","1.1799410581588745"
"30719912","2500","2500","2500","1.492537260055542","1.492537260055542","1.492537260055542","","","","","",""
"30742943","2502","2502","2502","0","0","0","","","","","",""
"30743609","","","","","","","2326","2326","2326","0.35026270151138306","0.35026270151138306","0.35026270151138306"
"30766713","","","","","","","2328","2328","2328","0","0","0"
"30768650","2504","2504","2504","1.1267606019973755","1.1267606019973755","1.1267606019973755","","","","","",""
"30789455","","","","","","","2330","2330","2330","0.2298850566148758","0.2298850566148758","0.2298850566148758"
"30799026","2506","2506","2506","0.42689433693885803","0.42689433693885803","0.42689433693885803","","","","","",""
"30814979","","","","","","","2332","2332","2332","0.42238649725914","0.42238649725914","0.42238649725914"
"30824277","2508","2508","2508","2.2008252143859863","2.2008252143859863","2.2008252143859863","","","","","",""
"30849255","","","","","","","2334","2334","2334","0.7855459451675415","0.7855459451675415","0.7855459451675415"
"30853425","2510","2510","2510","1.875732660293579","1.875732660293579","1.875732660293579","","","","","",""
"30876876","","","","","","","2336","2336","2336","0.19212296605110168","0.19212296605110168","0.19212296605110168"
"30882243","2512","2512","2512","0.9615384340286255","0.9615384340286255","0.9615384340286255","","","","","",""
"30900763","","","","","","","2338","2338","2338","0.437158465385437","0.437158465385437","0.437158465385437"
"30913705","2514","2514","2514","1.607347846031189","1.607347846031189","1.607347846031189","","","","","",""
"30930587","","","","","","","2340","2340","2340","0.3593890368938446","0.3593890368938446","0.3593890368938446"
"30935826","2516","2516","2516","0.6163328289985657","0.6163328289985657","0.6163328289985657","","","","","",""
"30953063","","","","","","","2342","2342","2342","0.4773269593715668","0.4773269593715668","0.4773269593715668"
"30958015","2518","2518","2518","1.4619883298873901","1.4619883298873901","1.4619883298873901","","","","","",""
"30980903","","","","","","","2344","2344","2344","0.5400540232658386","0.5400540232658386","0.5400540232658386"
"30990244","2520","2520","2520","2.257336378097534","2.257336378097534","2.257336378097534","","","","","",""
"31005483","","","","","","","2346","2346","2346","0.6172839403152466","0.6172839403152466","0.6172839403152466"
"31014426","2522","2522","2522","2.448979616165161","2.448979616165161","2.448979616165161","","","","","",""
"31026726","","","","","","","2348","2348","2348","1.4760147333145142","1.4760147333145142","1.4760147333145142"
"31041694","2524","2524","2524","1.8567639589309692","1.8567639589309692","1.8567639589309692","","","","","",""
"31051489","","","","","","","2350","2350","2350","0.42149630188941956","0.42149630188941956","0.42149630188941956"
"31064655","2526","2526","2526","1.769911527633667","1.769911527633667","1.769911527633667","","","","","",""
"31080944","","","","","","","2352","2352","2352","0.17841213941574097","0.17841213941574097","0.17841213941574097"
"31091663","2528","2528","2528","0.5420054197311401","0.5420054197311401","0.5420054197311401","","","","","",""
"31112603","","","","","","","2354","2354","2354","0.8554319739341736","0.8554319739341736","0.8554319739341736"
"31120758","2530","2530","2530","1.827040195465088","1.827040195465088","1.827040195465088","","","","","",""
"31142867","","","","","","","2356","2356","2356","0.8920606374740601","0.8920606374740601","0.8920606374740601"
"31150713","2532","2532","2532","1.387283205986023","1.387283205986023","1.387283205986023","","","","","",""
"31169053","","","","","","","2358","2358","2358","0.8394543528556824","0.8394543528556824","0.8394543528556824"
"31182645","2534","2534","2534","2.579132556915283","2.579132556915283","2.579132556915283","","","","","",""
"31192123","","","","","","","2360","2360","2360","1.472253680229187","1.472253680229187","1.472253680229187"
"31207688","2536","2536","2536","1.4450867176055908","1.4450867176055908","1.4450867176055908","","","","","",""
"31220115","","","","","","","2362","2362","2362","1.6468435525894165","1.6468435525894165","1.6468435525894165"
"31230119","2538","2538","2538","1.8838304281234741","1.8838304281234741","1.8838304281234741","","","","","",""
"31248069","","","","","","","2364","2364","2364","0.7774538397789001","0.7774538397789001","0.7774538397789001"
"31257914","2540","2540","2540","1.7632241249084473","1.7632241249084473","1.7632241249084473","","","","","",""
"31270750","","","","","","","2366","2366","2366","0.9029345512390137","0.9029345512390137","0.9029345512390137"
"31290047","2542","2542","2542","1.1235954761505127","1.1235954761505127","1.1235954761505127","","","","","",""
"31299171","","","","","","","2368","2368","2368","0.1818181872367859","0.1818181872367859","0.1818181872367859"
"31317566","2544","2544","2544","1.465201497077942","1.465201497077942","1.465201497077942","","","","","",""
"31326623","","","","","","","2370","2370","2370","0.39603960514068604","0.39603960514068604","0.39603960514068604"
"31343677","2546","2546","2546","2.883355140686035","2.883355140686035","2.883355140686035","","","","","",""
"31349793","","","","","","","2372","2372","2372","0.23724792897701263","0.23724792897701263","0.23724792897701263"
"31369861","2548","2548","2548","1.335113525390625","1.335113525390625","1.335113525390625","","","","","",""
"31378126","","","","","","","2374","2374","2374","0.5842258930206299","0.5842258930206299","0.5842258930206299"
"31389222","2550","2550","2550","2.146690607070923","2.146690607070923","2.146690607070923","","","","","",""
"31408035","2552","2552","2552","1.261261224746704","1.261261224746704","1.261261224746704","","","","","",""
"31409016","","","","","","","2376","2376","2376","0.49627792835235596","0.49627792835235596","0.49627792835235596"
"31437262","","","","","","","2378","2378","2378","0.7272727489471436","0.7272727489471436","0.7272727489471436"
"31440280","2554","2554","2554","0.6666666865348816","0.6666666865348816","0.6666666865348816","","","","","",""
"31467431","","","","","","","2380","2380","2380","0.7279344797134399","0.7279344797134399","0.7279344797134399"
"31467560","2556","2556","2556","2.3936169147491455","2.3936169147491455","2.3936169147491455","","","","","",""
"31488029","2558","2558","2558","0.33112582564353943","0.33112582564353943","0.33112582564353943","","","","","",""
