"global_step","HR-PPO - _step","HR-PPO - _step__MIN","HR-PPO - _step__MAX","HR-PPO - regularize/tau_entropy","HR-PPO - regularize/tau_entropy__MIN","HR-PPO - regularize/tau_entropy__MAX","PPO - _step","PPO - _step__MIN","PPO - _step__MAX","PPO - regularize/tau_entropy","PPO - regularize/tau_entropy__MIN","PPO - regularize/tau_entropy__MAX"
"3538354","","","","","","","288","288","288","1.1383723020553589","1.1383723020553589","1.1383723020553589"
"3545059","300","300","300","0.31089815497398376","0.31089815497398376","0.31089815497398376","","","","","",""
"3566046","","","","","","","290","290","290","0.8430589437484741","0.8430589437484741","0.8430589437484741"
"3572573","302","302","302","0.29790303111076355","0.29790303111076355","0.29790303111076355","","","","","",""
"3596244","304","304","304","0.274841845035553","0.274841845035553","0.274841845035553","","","","","",""
"3597555","","","","","","","292","292","292","0.7148130536079407","0.7148130536079407","0.7148130536079407"
"3619908","306","306","306","0.3194082975387573","0.3194082975387573","0.3194082975387573","","","","","",""
"3624237","","","","","","","294","294","294","0.7448163628578186","0.7448163628578186","0.7448163628578186"
"3650383","308","308","308","0.28719788789749146","0.28719788789749146","0.28719788789749146","","","","","",""
"3651698","","","","","","","296","296","296","0.7105222344398499","0.7105222344398499","0.7105222344398499"
"3676763","","","","","","","298","298","298","0.719670832157135","0.719670832157135","0.719670832157135"
"3677757","310","310","310","0.16384880244731903","0.16384880244731903","0.16384880244731903","","","","","",""
"3696952","","","","","","","300","300","300","0.7997606992721558","0.7997606992721558","0.7997606992721558"
"3698323","312","312","312","0.31374746561050415","0.31374746561050415","0.31374746561050415","","","","","",""
"3720844","314","314","314","0.2720552384853363","0.2720552384853363","0.2720552384853363","","","","","",""
"3722583","","","","","","","302","302","302","0.7359480261802673","0.7359480261802673","0.7359480261802673"
"3747461","","","","","","","304","304","304","0.7105675935745239","0.7105675935745239","0.7105675935745239"
"3749171","316","316","316","0.2624467611312866","0.2624467611312866","0.2624467611312866","","","","","",""
"3770218","318","318","318","0.29834169149398804","0.29834169149398804","0.29834169149398804","","","","","",""
"3771265","","","","","","","306","306","306","0.7371323704719543","0.7371323704719543","0.7371323704719543"
"3794407","320","320","320","0.29669252038002014","0.29669252038002014","0.29669252038002014","","","","","",""
"3795098","","","","","","","308","308","308","0.8448494076728821","0.8448494076728821","0.8448494076728821"
"3824246","","","","","","","310","310","310","0.9784091114997864","0.9784091114997864","0.9784091114997864"
"3825071","322","322","322","0.35758131742477417","0.35758131742477417","0.35758131742477417","","","","","",""
"3849960","","","","","","","312","312","312","0.8322623372077942","0.8322623372077942","0.8322623372077942"
"3854203","324","324","324","0.3146563470363617","0.3146563470363617","0.3146563470363617","","","","","",""
"3878272","326","326","326","0.2567234933376312","0.2567234933376312","0.2567234933376312","","","","","",""
"3881295","","","","","","","314","314","314","0.7005370259284973","0.7005370259284973","0.7005370259284973"
"3900993","328","328","328","0.34916362166404724","0.34916362166404724","0.34916362166404724","","","","","",""
"3910314","","","","","","","316","316","316","0.7462396621704102","0.7462396621704102","0.7462396621704102"
"3929654","330","330","330","0.24957719445228577","0.24957719445228577","0.24957719445228577","","","","","",""
"3932318","","","","","","","318","318","318","0.7718781232833862","0.7718781232833862","0.7718781232833862"
"3960287","332","332","332","0.257342129945755","0.257342129945755","0.257342129945755","","","","","",""
"3964353","","","","","","","320","320","320","0.8295117616653442","0.8295117616653442","0.8295117616653442"
"3984107","334","334","334","0.28116166591644287","0.28116166591644287","0.28116166591644287","","","","","",""
"3996044","","","","","","","322","322","322","0.698165237903595","0.698165237903595","0.698165237903595"
"4002680","336","336","336","0.34221601486206055","0.34221601486206055","0.34221601486206055","","","","","",""
"4022028","","","","","","","324","324","324","0.7655937075614929","0.7655937075614929","0.7655937075614929"
"4025446","338","338","338","0.3336249589920044","0.3336249589920044","0.3336249589920044","","","","","",""
"4047040","","","","","","","326","326","326","0.81632000207901","0.81632000207901","0.81632000207901"
"4047341","340","340","340","0.2759466767311096","0.2759466767311096","0.2759466767311096","","","","","",""
"4075367","342","342","342","0.33609652519226074","0.33609652519226074","0.33609652519226074","","","","","",""
"4075811","","","","","","","328","328","328","0.7457267045974731","0.7457267045974731","0.7457267045974731"
"4102206","","","","","","","330","330","330","0.7741841077804565","0.7741841077804565","0.7741841077804565"
"4107055","344","344","344","0.30360764265060425","0.30360764265060425","0.30360764265060425","","","","","",""
"4127460","346","346","346","0.29426929354667664","0.29426929354667664","0.29426929354667664","","","","","",""
"4128087","","","","","","","332","332","332","0.7648224234580994","0.7648224234580994","0.7648224234580994"
"4155173","","","","","","","334","334","334","0.5946546792984009","0.5946546792984009","0.5946546792984009"
"4156382","348","348","348","0.34125828742980957","0.34125828742980957","0.34125828742980957","","","","","",""
"4174876","","","","","","","336","336","336","0.7335333824157715","0.7335333824157715","0.7335333824157715"
"4190140","350","350","350","0.277214378118515","0.277214378118515","0.277214378118515","","","","","",""
"4203111","","","","","","","338","338","338","0.8286318182945251","0.8286318182945251","0.8286318182945251"
"4214819","352","352","352","0.3028530776500702","0.3028530776500702","0.3028530776500702","","","","","",""
"4230613","","","","","","","340","340","340","0.6961318850517273","0.6961318850517273","0.6961318850517273"
"4236251","354","354","354","0.3417342007160187","0.3417342007160187","0.3417342007160187","","","","","",""
"4256150","","","","","","","342","342","342","0.7884718775749207","0.7884718775749207","0.7884718775749207"
"4260551","356","356","356","0.2466331571340561","0.2466331571340561","0.2466331571340561","","","","","",""
"4282110","358","358","358","0.31332364678382874","0.31332364678382874","0.31332364678382874","","","","","",""
"4284569","","","","","","","344","344","344","0.8244515061378479","0.8244515061378479","0.8244515061378479"
"4304486","360","360","360","0.2588045001029968","0.2588045001029968","0.2588045001029968","","","","","",""
"4310568","","","","","","","346","346","346","0.5734923481941223","0.5734923481941223","0.5734923481941223"
"4325507","362","362","362","0.296694815158844","0.296694815158844","0.296694815158844","","","","","",""
"4337214","","","","","","","348","348","348","0.8372397422790527","0.8372397422790527","0.8372397422790527"
"4346648","364","364","364","0.4559514820575714","0.4559514820575714","0.4559514820575714","","","","","",""
"4363507","","","","","","","350","350","350","0.6038965582847595","0.6038965582847595","0.6038965582847595"
"4367258","366","366","366","0.3117959201335907","0.3117959201335907","0.3117959201335907","","","","","",""
"4382634","","","","","","","352","352","352","0.8140416741371155","0.8140416741371155","0.8140416741371155"
"4387721","368","368","368","0.3564750552177429","0.3564750552177429","0.3564750552177429","","","","","",""
"4406403","","","","","","","354","354","354","0.7765753865242004","0.7765753865242004","0.7765753865242004"
"4416307","370","370","370","0.33799755573272705","0.33799755573272705","0.33799755573272705","","","","","",""
"4436181","372","372","372","0.27705684304237366","0.27705684304237366","0.27705684304237366","","","","","",""
"4436805","","","","","","","356","356","356","0.8229219913482666","0.8229219913482666","0.8229219913482666"
"4460066","","","","","","","358","358","358","0.8302865028381348","0.8302865028381348","0.8302865028381348"
"4465873","374","374","374","0.271013468503952","0.271013468503952","0.271013468503952","","","","","",""
"4482493","","","","","","","360","360","360","0.7942259311676025","0.7942259311676025","0.7942259311676025"
"4495971","376","376","376","0.3148362338542938","0.3148362338542938","0.3148362338542938","","","","","",""
"4501082","","","","","","","362","362","362","0.7486698031425476","0.7486698031425476","0.7486698031425476"
"4518320","378","378","378","0.29945263266563416","0.29945263266563416","0.29945263266563416","","","","","",""
"4528056","","","","","","","364","364","364","0.8918211460113525","0.8918211460113525","0.8918211460113525"
"4540447","380","380","380","0.2435704469680786","0.2435704469680786","0.2435704469680786","","","","","",""
"4547177","","","","","","","366","366","366","0.7524524331092834","0.7524524331092834","0.7524524331092834"
"4566348","382","382","382","0.38721176981925964","0.38721176981925964","0.38721176981925964","","","","","",""
"4574003","","","","","","","368","368","368","0.8162723779678345","0.8162723779678345","0.8162723779678345"
"4592644","384","384","384","0.3739052712917328","0.3739052712917328","0.3739052712917328","","","","","",""
"4598877","","","","","","","370","370","370","0.789788007736206","0.789788007736206","0.789788007736206"
"4623300","386","386","386","0.31470462679862976","0.31470462679862976","0.31470462679862976","","","","","",""
"4626195","","","","","","","372","372","372","0.7759597301483154","0.7759597301483154","0.7759597301483154"
"4644534","388","388","388","0.2982464134693146","0.2982464134693146","0.2982464134693146","","","","","",""
"4651782","","","","","","","374","374","374","0.7348681688308716","0.7348681688308716","0.7348681688308716"
"4671101","","","","","","","376","376","376","0.7480568289756775","0.7480568289756775","0.7480568289756775"
"4671605","390","390","390","0.3063010275363922","0.3063010275363922","0.3063010275363922","","","","","",""
"4695045","392","392","392","0.28765079379081726","0.28765079379081726","0.28765079379081726","","","","","",""
"4697485","","","","","","","378","378","378","0.7604260444641113","0.7604260444641113","0.7604260444641113"
"4713654","394","394","394","0.31077560782432556","0.31077560782432556","0.31077560782432556","","","","","",""
"4719886","","","","","","","380","380","380","0.6591223478317261","0.6591223478317261","0.6591223478317261"
"4731008","396","396","396","0.34506291151046753","0.34506291151046753","0.34506291151046753","","","","","",""
"4748148","","","","","","","382","382","382","0.8243680000305176","0.8243680000305176","0.8243680000305176"
"4751864","408","408","408","0.36260977387428284","0.36260977387428284","0.36260977387428284","","","","","",""
"4777792","410","410","410","0.33838748931884766","0.33838748931884766","0.33838748931884766","","","","","",""
"4781246","","","","","","","384","384","384","0.8702887296676636","0.8702887296676636","0.8702887296676636"
"4804987","412","412","412","0.2214750498533249","0.2214750498533249","0.2214750498533249","","","","","",""
"4809641","","","","","","","386","386","386","0.8655672073364258","0.8655672073364258","0.8655672073364258"
"4837732","","","","","","","388","388","388","0.7969343066215515","0.7969343066215515","0.7969343066215515"
"4838258","414","414","414","0.2106989175081253","0.2106989175081253","0.2106989175081253","","","","","",""
"4864468","","","","","","","390","390","390","0.8674530386924744","0.8674530386924744","0.8674530386924744"
"4868143","416","416","416","0.3061445355415344","0.3061445355415344","0.3061445355415344","","","","","",""
"4891730","","","","","","","392","392","392","0.8673887848854065","0.8673887848854065","0.8673887848854065"
"4895726","418","418","418","0.29166388511657715","0.29166388511657715","0.29166388511657715","","","","","",""
"4914543","","","","","","","394","394","394","0.8596410751342773","0.8596410751342773","0.8596410751342773"
"4919480","420","420","420","0.3067243993282318","0.3067243993282318","0.3067243993282318","","","","","",""
"4943837","","","","","","","396","396","396","0.7091221809387207","0.7091221809387207","0.7091221809387207"
"4948098","422","422","422","0.2856985330581665","0.2856985330581665","0.2856985330581665","","","","","",""
"4969628","","","","","","","408","408","408","0.7968180179595947","0.7968180179595947","0.7968180179595947"
"4978882","424","424","424","0.31292349100112915","0.31292349100112915","0.31292349100112915","","","","","",""
"4991567","","","","","","","410","410","410","0.8127769231796265","0.8127769231796265","0.8127769231796265"
"5006423","426","426","426","0.2757652997970581","0.2757652997970581","0.2757652997970581","","","","","",""
"5022416","","","","","","","412","412","412","0.8800933361053467","0.8800933361053467","0.8800933361053467"
"5031161","428","428","428","0.26680290699005127","0.26680290699005127","0.26680290699005127","","","","","",""
"5047049","","","","","","","414","414","414","0.8368989825248718","0.8368989825248718","0.8368989825248718"
"5060839","430","430","430","0.25657570362091064","0.25657570362091064","0.25657570362091064","","","","","",""
"5069572","","","","","","","416","416","416","0.811540424823761","0.811540424823761","0.811540424823761"
"5083036","432","432","432","0.28084123134613037","0.28084123134613037","0.28084123134613037","","","","","",""
"5101132","","","","","","","418","418","418","0.8598018288612366","0.8598018288612366","0.8598018288612366"
